Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10
7.59303,24.0254,7.8133,0,0.136231,0,0,0,0,0
20.632,5.31044,11.3863,0.589876,0.95351,9.41153e-05,0.0520879,0,0,0
12.0503,36.3071,4.02304,0.214043,0.903345,0,0,0,0,0
24.4056,19.6559,9.19442,1.90419,0.379622,0,0,0,0,0
29.6822,1.2875,7.53079,2.62155,0,0,0,0,0,0
11.9509,21.0577,11.6726,0.640555,0.650994,0.0376962,0,0,0,0
24.6513,3.76556,1.10709,2.28859,1.33555,0,0,0,0,0
31.1838,5.24515,1.64915,0,0.123646,3.25457,0,0,0,0
44.3712,9.68452,8.10246,3.31458,0,0,0,0,0,0
31.4262,30.9788,8.51254,0.365863,0,0,0,0,0,0
24.6867,28.4111,8.91296,0.935452,0,0,0,0,0,0
31.2676,9.92629,4.23383,0.00723993,2.81043,0.971525,0,0,0,0
15.0671,16.6217,11.033,2.37679,0,0,0,0,0,0
18.5282,2.58413,3.19935,0.63184,0,0,0,0,0,0
21.6273,2.67277,0.773694,3.80149,0,4.23053,0,0,0,0
23.253,17.8214,1.03617,2.68481,0.285723,0,0,0,0,0
38.1561,6.00482,0.0557416,0.245592,0,0,0,0,0,0
4.27828,20.029,10.1393,7.50468,0,0.0256017,0,0,0,0
15.695,3.68897,13.4022,0.0506007,5.96771,0,0,0,0,0
48.499,22.7298,0.257117,0,0,0,0,0,0,0
22.5976,8.2166,0.836109,0.412029,0,0,0,0,0,0
43.4808,12.2483,0.72934,0,0,0,0,0,0,0
21.9168,7.32526,9.62602,0.973928,0.424691,0,0,0,0,0
34.0153,17.4345,0.233174,0,0,0,0,0,0,0
12.7581,14.0958,2.14037,0,4.50809,0,0,0,0,0
35.4559,31.7471,1.49494,0.43654,0,0,0,0,0,0
15.9258,15.7981,4.47369,16.1523,0.547812,0,0,0,0,0
29.5699,6.79775,8.08067,4.82066,0,0,0,0,0,0
19.8732,12.9762,9.93464,1.1051,0,0,0,0,0,0
27.7255,13.8795,0.151358,1.1304,0,0,0,0,0,0
21.0328,8.80022,14.6361,0.752268,0.231098,0,0.446336,0,0,0
40.0687,6.4306,2.3377,7.27105,0.806835,0,0,0,0,0
28.2203,23.9834,4.31663,0,0.0887613,0,0,0,0,0
15.5314,18.2215,3.50272,8.93389,0,0,0,0,0,0
13.6882,10.4142,7.47998,4.38335,0,0,0,0,0,0
26.1683,2.90106,5.0732,0.944398,0.277881,0,0,0,0,0
19.2521,11.116,11.6911,0.181108,0,0,0,0,0,0
27.6435,15.3925,8.49825,0.00966877,0,0,0,0,0,0
47.5475,15.6968,14.3042,0.0176602,0.539263,0,0,0,0,0
18.0921,18.1405,6.49687,0.135491,0.0536564,0,0,0,0,0
4.2477,3.68585,0.83755,0.277314,1.46465,0,0,0,0,0
10.7035,0.604932,0.0732965,0.131647,0,0,0,0,0,0
23.4276,24.0346,1.0036,0.410638,0,0,0,0,0,0
18.7414,7.21604,10.7853,0.99965,0.00625375,0,0,0,0,0
33.3781,21.3982,2.39558,4.56336,2.54148,0,0,0,0,0
27.9481,0.254067,6.65056,1.03403,0.0400481,0,0,0,0,0
58.9427,26.2681,13.2583,0,0.124302,0,0,0,0,0
33.766,5.7907,1.54874,6.25812,0.566489,0,0,0.0186416,0,0
37.7696,14.7501,0,0.262607,0,0,0,0,0,0
5.49598,14.3911,5.12381,5.64542,2.07002,0,0.0518265,0,0,0
23.4539,16.2485,11.9741,0,0,0,0,0,0,0
0,12.7586,23.8687,3.17097,0,0,0,0,0,0
18.069,5.67767,5.42037,1.03636,0.401484,0,0,0,0,0
15.3879,14.5801,2.84275,11.972,0,0,0,0.40688,0,0
26.8365,12.6417,1.04467,0.0478086,4.02361,0,0,0,0,0
50.4329,9.23044,1.8118,1.56045,0.272333,0,0,0,0,0
25.7433,9.1605,13.9796,0,0.467676,0,0,0,0,0
31.7652,5.62406,3.44237,0,0,0,0,0,0,0
24.6515,14.9885,0.52854,0,0,0,0,0,0,0
24.2273,23.522,0.212788,0.622567,0.0413302,0.217231,0,0,0,0
31.4823,10.139,0.716837,0,0,0,0,0,0,0
20.3083,13.6403,2.65274,0,0,0,0,0,0,0
31.5262,17.6075,3.21779,0.30629,0,0,0,0,0,0
23.7702,15.6328,0.342749,0.0844974,0,0,0,0,0,0
26.5692,6.46192,1.61541,0.0529861,0,0,0,0.0580804,0,0
17.592,10.3774,3.94996,4.25173,0,0,0,0,0,0
14.4485,9.71125,0.855673,4.65877,4.90301,0,1.22764,0,0,0
14.7306,12.0183,1.19185,0,0.0309075,0,0,0,0,0
21.136,4.88455,0.284697,0.0587085,0,0,0,0,0,0
25.2602,10.4352,0.713105,0.0343102,0,0,0,0,0,0
32.3486,13.9602,0.214684,0.183325,0,0,0,0,0,0
29.7201,38.4712,5.25511,1.82885,0.479256,0.754386,0,0,1.02822,0
21.9759,25.0038,6.0596,2.10934,0.00477893,0,0,0,0,0
38.2335,6.89901,3.07965,0.782985,0,0,0,0,0,0
39.9991,15.9821,1.64343,0,0,0,0,0,0,0
25.9897,14.6279,2.31215,0.901947,0,0,0,0,0,0
20.8249,10.3894,1.28167,0.495449,0,0,0,0,0,0
21.6749,4.77483,0.12777,0.165169,0.145585,4.08859,0,0,0,0
36.4732,1.36121,6.37724,0.852753,0.0373428,0,0,0,0,0
45.5245,18.7509,5.06389,0.208837,0.455903,0,0.146929,0,0,0
11.7061,5.6292,1.27481,0.609998,1.32102,0,0,0,0,0
7.21708,6.30137,3.35591,0.518141,0.188156,0,0,0,0,0
24.464,12.0871,32.8306,0.205875,0.273243,0,0,0,0,0
10.2901,18.319,13.6142,0.0536114,0,0,0,0,0,0
16.0968,19.3558,5.02669,0,0,0,0,0,0,0
18.4255,25.5581,1.45776,0.513536,0,0,0,0,0,0
35.2317,23.7259,1.55834,0,0,0,0,0,0,0
16.5113,5.63495,6.04592,0.513774,0.0770686,0,0,0,0,0
15.5708,9.80994,1.34039,0.338109,0,0,0,0,0,0
27.3337,19.3764,0.190466,5.33481,0.00793052,0,0,0,0,0
15.3873,36.9754,1.51662,1.49892,0,0,0,0,0,0
20.7235,16.8695,2.62742,1.69601,0.152534,0,0,0,0,0
18.1194,15.1083,9.42493,5.68935,2.0117,0,0,0,0,0
50.6904,10.9038,1.46353,0,0.226253,0,0,0,0,0
40.2353,8.24959,2.78668,2.72866,2.04186,0,0,0,0,0
41.1217,15.7222,8.41109,0,0,0,0,0,0,0
14.8386,14.6957,6.59403,0.192833,0,0,0,0,0,0
36.6171,10.1272,1.72028,0.343311,0,0,0,0,0,0
27.1417,12.5402,2.89151,0.47615,2.54642,0,0,0,0,0
12.4181,12.4669,11.7267,2.00653,1.19724,0,0,0,0,0
21.0415,11.2937,0.0696261,0.275419,0,0,0,0,0,0
11.6223,21.8881,7.6775,0.127174,0,0,0,0,0,0
19.2417,7.7265,9.21862,6.53874,6.67515,0,0,0,0,0
38.1816,18.8339,0.380266,0,0,0,0,0,0,0
1.05327,46.3572,6.49668,1.14878,8.63596,0,1.80189,0,0,0
10.6667,15.4793,0.974303,3.28498,0,0,0,0,0,0
47.9507,7.24788,3.03121,0,0.710229,0,0,1.44255,0,0
47.6946,17.3268,2.13583,1.38401,0.17022,0,0.118335,0,0,0
17.4362,12.1895,4.04571,3.52514,2.78054,0,0,0,0,0
37.1397,16.6236,2.97804,0.0413627,0,0,0,0,0,0
9.92639,27.1102,0,0,0.270723,0.141279,0,0,0,0
14.8595,16.2168,6.91956,0.48188,0,0,0,0,0,0
28.0834,0.982126,5.45872,0.0212556,0,0,0,0,0,0
25.5623,14.9511,7.54667,0,4.1379,0.0655796,0,0,0,0
26.9786,7.40349,0.141842,0.601958,0,0,0,0,0,0
20.3083,22.4016,0.114853,0.686866,0,0,0,0,0,0
33.8947,2.59729,6.67789,0,0,0,0,0,0,0
15.5896,23.4326,9.29363,8.7583,0.156111,0,0,0,0.106235,0
9.49807,6.68291,9.53687,3.23792,0,0,0,0,0,0
33.5256,2.42144,5.57151,0,0,0,0,0,0,0
10.3052,17.3775,0.760234,3.69095,3.77949,0,0,0,0,0
28.0576,10.3311,0.118109,4.06485,0,0,0,0,0,0
23.9526,14.4035,7.48707,0.177392,0,0,0,0,0,0
63.4686,3.21719,0.80465,1.94415,0,1.06872,0,0,0,0
25.9981,17.2214,2.18852,0,0.737895,0,0,0,0,0
36.3529,3.30595,10.0979,0,0,0,0,0,0,0
46.105,19.6341,0.624048,0,0,0,0,0,0,0
30.1145,17.0791,2.42068,7.62527,1.13809,1.42377,0,0,0,0
4.30314,26.4739,3.03789,0.47884,0,0.46983,0,0,0,0
19.5147,15.4565,6.99969,0.527735,4.48867,0,0,0,0,0
4.01697,33.5426,9.92865,0.877311,0,0,0,0,0,0
38.3051,8.50845,0.755334,0.0129787,0,0,0,0,0,0
13.1747,14.5499,1.1308,0.938377,0,0,0,0,0,0
33.5147,6.44208,14.8776,0.567518,0.723886,0,0,0,0,0
16.2739,17.8015,10.5543,1.22252,0,0,0,0,0,0
21.4788,25.5377,7.67622,0.0544704,0,0,0,0,0,0
20.0088,28.0229,10.0905,1.22161,1.06819,0,0,0,0,0
47.4603,5.40578,0.155198,0.0626243,0,0,0,0,0,0
23.0175,24.4238,7.00073,0.458871,0.404873,0,0,0,0,0
28.0926,12.1731,2.23997,0.143279,0,0,0,0,0,0
3.52343,52.0751,6.77737,7.74191,1.82777,0.251695,0,0.00760666,0,0
22.8829,30.2909,0,9.02066,0,0,0,0,0,0
33.2526,16.1295,13.4496,0,0.0270342,0,0,0,0,0
12.6991,11.9348,15.2394,0.414688,0,0,0,0,0,0
8.90133,44.9451,2.49732,0.171962,0,0,0,0,0,0
22.1156,2.81191,0,0,0,0,0,0,0,0
39.0406,15.0827,2.83405,0.0416584,0,0,0,0,0,0
61.7797,25.3881,2.09349,0.250772,0,0,0,0,0,0
37.1699,2.78452,6.10802,1.62892,0,0,0,0,0,0
17.8313,14.5651,7.22683,0.168561,0,0,0,0,0,0
24.743,17.419,7.11702,2.05831,0,0,0,0,0,0
23.0822,27.5048,0.169446,0,0,0,0,0,0,0
39.9153,12.4267,0.235775,0,0,0,4.45237,0,0,0
18.9464,13.2645,13.0284,1.6434,0,0,0,0,0,0
41.6949,6.40535,4.71282,0,1.98933,0,0,0,0,0
27.6782,23.71,12.0817,0.880078,0.162849,0,0.0451895,0,0,0
3.42096,19.3972,10.1283,0.0103153,2.42135,0,0,0,0,0
39.504,12.722,2.01738,2.44566,0,0.325143,0,0,0,0
31.9869,12.9954,1.70195,2.21158,0.367136,0,0,0,0,0
40.4672,8.64751,1.83198,0.223162,0.287768,0,0,0,0,0
36.0495,18.5724,4.60272,0.439025,0,0.0538436,0,0,0,0
9.50106,12.4204,4.69507,2.67641,0,0,0,0,0,0
55.2289,15.2389,3.26078,0,0,0,0.430417,0,0,0
29.7564,13.1854,0.2028,0.315574,0,0,0,0,0,0
28.8934,13.6581,1.43374,0,0,0.0547669,0,0,0,0
66.2192,12.6356,3.44615,0,0,0,0,0,0,0
38.1651,11.133,21.983,0,0,0.106779,0,0,0,0
49.8315,13.251,0,0,0,0,0,0,0,0
19.8762,7.77749,9.71068,0.700789,0,0,0,0,0,0
20.4078,2.21977,11.537,8.18746,0,0.185981,0.0461846,0,0,0
31.7278,12.747,1.68282,1.08152,1.78047,0,0,0,0,0
37.9072,7.13256,4.11274,0.612463,0,0,0,0,0,0
28.778,31.9976,1.36407,0.244947,0,0,0,0,0,0
36.3124,11.4135,0.655217,0.553856,0,0,0,0,0,0
14.2465,6.20612,2.90895,0,0.139613,0,0,0,0,0
48.2767,16.066,2.22846,0.00613349,0.0610342,0,0,0,0,0
18.1926,15.5687,4.71575,2.24176,4.71017,0,0,0,0,0
18.9407,12.564,18.6451,2.78626,0,0,0.300377,0,0,0
5.70449,9.03109,1.79252,0.0465742,0.114095,0.29048,0,0,0,0
24.2465,32.9892,5.6047,0.0453391,0,0,0,0,0,0
34.5446,1.22904,1.74387,0,0,0,0,0,0,0
30.5773,6.07015,0.224973,3.21043,0.45077,0,0,0,0,0
43.8912,21.8602,0.564876,0,0,0,0,0,0,0
35.5411,11.2334,0.679009,0.363503,0,0,0,0,0,0
18.9493,15.7121,3.55326,4.60107,0,0,0,0,0,0
37.5729,0.307676,4.42676,0.150176,0.710102,0,0,0,0,0
20.347,9.76528,3.92006,0,0,0,0,0,0,0
51.2817,3.78344,0.122713,0.0507216,0,0,0,0,0,0
18.1717,34.4081,0.104674,0,0,0,0,0,0,0
32.8862,10.5354,6.5709,0.459276,0,0,0,0,0,0
23.8491,17.709,0.798459,0.663399,0.0906354,0,0,0,0,0
29.7016,16.6784,2.99643,1.85142,0,0,0,0,0,0
8.33628,10.8699,2.05316,0.830206,1.18561,0,0,0.0826789,0.00319207,1.40868
17.4684,2.24612,2.55646,0.181444,0,0,0,0,0,0
23.4484,1.57237,28.2353,0.63556,0.752845,0.123216,0,0,0,0
28.1105,3.06667,1.09477,2.13924,0,0,0,0,0,0
34.0124,7.23754,0.261538,2.5239,0.0631444,0,0,0,0,0
8.88229,21.0495,1.07911,1.001,0,0,0,0,0,0
36.2067,25.0811,5.0019,0,0.307209,3.68127,0,0,0,0
18.3292,14.4174,10.3249,2.84295,0,0,0,0,0,0
21.274,2.93401,16.415,0.269047,0.141011,0,0,0,0,0
20.9539,17.1632,7.92446,0.131069,0,0,0,0,0,0
9.39078,11.3123,1.14783,8.82285,1.21049,0.401421,0.289176,0,0,0
35.8703,5.45617,0.220881,5.17852,4.3747,0.234857,0,0,0,0
37.7258,8.93961,8.00558,2.14546,2.28445,0,0,0,0,0
35.2663,10.3722,7.03174,1.34102,4.76822,0,0,0,0,0
41.9815,33.9408,2.03103,0.734264,0,0,0,0,0,0
17.0029,13.9181,4.56725,0.0187178,0,0,0,0,0,0
33.8522,14.4327,0.99075,0,0,0,0,0,0,0
37.9797,3.14173,9.16991,0,0,0,0,0,0,0
18.8045,2.20376,6.02956,0,0.375966,0,0,0,0,0
41.7609,3.6166,3.52,0,0,0,0,0,0,0
17.9362,3.53678,2.17127,0,0,0,0,0,0,0
13.7605,17.8482,1.2979,0.411409,0,0,0,0,0,0
37.8778,21.5237,1.02933,0,0,0,0,0,0,0
29.1701,40.2507,3.02614,0,1.67692,0.0813275,0,0,0,0
11.1419,8.55296,2.77972,0.107356,0,0,0,0,0,0
18.947,49.8697,3.8363,0.158193,0,1.55289,0,0,0,0
12.1974,8.4687,7.78317,2.74297,4.0243,0,0,0.0714279,0,0
38.5266,9.29507,1.24843,0,6.21558,0,0,0,0,0
29.8151,31.9315,2.06357,0.942598,0.186142,0,0,0,0,0
14.3729,13.3739,2.30031,2.18597,0,0,0,0,0,0
17.5209,34.4483,0.592514,0.0519407,0,0,0,0,0,0
27.602,25.4812,0.515875,1.22088,0,0,0,0,0,0
43.0098,3.7078,6.21594,0,0.146404,0,0,0,0,0
30.144,18.6916,10.1336,0,0,0.17323,0,0,0,0
45.1534,16.9646,3.20745,0,0.00308205,0,0.0610252,0,0,0
6.83019,8.48778,8.31602,5.25284,1.81739,0.179346,0,0,0,0
27.3051,12.8745,5.69846,4.77581,0.0276872,0,0,0,0,0
34.7303,3.60723,7.99893,0.913544,1.24214,0,0,0,0,0
35.9846,17.9729,6.6727,0,8.13582,0,0,0,0,0
30.899,20.5115,1.40061,0,0,0,0,0,0,0
11.106,22.7924,0.125574,0,3.0918,0,0,0,0,0
10.13,4.89442,2.17734,5.83731,0,0,0,0,0,0
47.3299,1.93526,4.69061,0,0,0,0,0,0,0
30.0317,3.80341,24.7214,0.0709361,0,0,0,0,0,0
37.926,9.3869,2.9106,0.488485,0.395611,0,0,0,0,0
8.58532,16.7638,7.01225,8.31001,3.87076,7.31616,0,0,0,0
24.1607,0.250585,7.66054,3.86366,3.21333,0.1194,0,0,0,0
31.2128,24.8091,6.01923,0.64299,0,0.129845,0,0,0,0
17.5972,5.9814,4.87482,4.27312,3.13235,0,0,0,0,0
24.7399,28.2918,0,0,0.551921,0,0,0,0,0
17.6224,7.86055,4.85462,0.0748955,0.0402466,0,0,0,0,0
28.1101,11.8161,0.605089,0,0,0,0,0,0,0
20.7727,1.02141,6.00701,0.0296084,0,0.0517313,0,0,0,0
5.57555,13.2437,12.8693,0.41765,0,0,0,0,0,0
18.0419,10.7254,0.397228,0.480879,0,0,0,0,0,0
8.11686,24.8329,22.1799,3.10201,0.364934,0,0,0,0,0
37.3506,10.392,4.04917,4.33794,0,0,0,0,0,0
24.6417,11.2694,1.40753,0,0,0,0,0,0,0
35.5149,16.3337,3.28859,0.72609,0,0,0,0,0,0
35.5262,0.706217,11.0458,0.0361822,2.41481,0.856403,0,0,0,0
26.0995,17.1098,7.20636,1.64637,0.80798,0,0,0,0,0
31.0538,12.9017,1.98684,4.46014,0,0,0,0,0,0
24.3809,16.2192,2.17789,1.70066,0,0,0,0,0,0
7.60793,29.4028,4.90005,2.27818,0,0.170284,0,0,0,0
21.9513,25.6789,9.29026,1.71197,0,0,0,0,0,0
33.2075,9.30472,6.53139,0,1.12281,0,0,0,0,0
18.9498,27.1528,2.71169,0,0,0,0,0,0,0
26.7794,11.7171,0.867791,0.202929,0,0,0,0,0,0
22.3169,9.75261,2.20955,0.0360939,0,0,0,0,0,0
38.7345,13.9477,0.321896,0.404678,0,0,0,0,0,0
34.824,2.0484,13.9649,0.335927,0,3.92322,0,0,0,0
17.4556,28.1805,9.90272,0.0506261,0,0,0,0,0.0903814,0
34.2785,23.2516,0.536043,3.47151,0,0,0,0,0,0
4.98131,22.3977,16.8338,0.36295,0.0735901,0,0,0,0,0
24.5101,32.0697,18.0662,14.9105,1.39151,0,0,0,0,0
25.273,9.22099,0.970009,1.0756,2.58414,0,0,0,0,0
19.8876,9.3616,3.28985,2.97317,0,0,0,0,0,0
37.7126,20.9697,5.77657,0.767835,0,0,0,0,0,0
38.3301,19.755,0.462338,10.1792,0,0,0.0730709,0,0,0
39.5937,4.9525,7.78135,1.00314,0,0,0,0,0,0
20.6287,18.7825,0.0273343,1.13644,0.656477,0.559797,0,0,0,0
10.711,18.3076,5.48666,9.46174,0,0,0,0,0,0
14.4934,17.2345,0.574446,0.0804813,0,0.0110435,0,0,0,0
15.1562,10.9713,0.385396,1.85912,0,0,0,0,0,0
14.9157,11.9207,0.171293,0,0,0,0,0,0,0
18.2932,15.8772,1.68525,1.91435,0,0,0,0,0,0
11.7878,26.8132,2.41949,4.92278,0,0,0,0,0,0
14.4156,12.645,1.21893,0.123614,0,0,0,0,0,0
9.25399,5.02681,1.02875,1.02397,0.00309695,0,0,0,0,0
19.3027,7.48636,12.9518,0.374014,0,0,0,0,0,0
23.9898,9.64741,0.409391,1.61055,0,0,0,0,0,0
25.0979,6.44932,1.03079,0.656092,5.33259,0,0,0,0,0
28.5093,17.6248,0.250785,0.107775,0,0,0,0,0,0
24.907,13.2912,0.242887,0.228256,0,0,0,0,0,0
22.0859,14.6169,19.557,0.82853,0,0,0,0,0,0
35.3349,15.2916,16.0571,0.902515,3.74599,0,0,0,0,0
15.5231,2.14712,0.764036,5.93461,0,0,0,0,0,0
26.3388,14.7698,0,0,0.279959,0,0,0,0,0
34.4769,19.4321,0.0676047,5.05411,0.309805,0,0,0,0,0
32.8971,13.8036,0.311585,0.11992,0,0,0,0,0,0
17.4735,7.02716,6.83049,4.07752,0.28064,0,0,0,0,0
14.9258,8.39264,15.5537,0,0,0,0,0,0,0
49.2671,12.7892,4.13538,0.299404,0.0013132,0,0,0,0,0
39.7928,8.58951,2.76716,0.295062,0,0,0,0,0,0
11.1254,23.8178,0.649495,0.0487002,0.250639,0,0,0,0,0
7.55659,30.6688,12.6692,10.892,0,0,0,0,0,0
7.79778,17.6086,1.71674,0,0,0,0,0,0,0
34.2634,12.739,4.69249,0,0,0,0,0,0,0
29.2603,12.7072,0.476038,0.330195,0.306545,0,0,0,0,0
14.5008,29.4888,6.51004,0.808413,0.24959,0,0,0,0,0
52.4742,10.7943,1.93855,2.00177,1.72638,0,0,0,0,0
21.6172,25.1564,1.47026,2.73042,0,0,0,0,0,0
45.6487,20.2871,10.633,0,2.47062,0,0,0,0,0
39.7656,3.60391,0.595388,0.586633,0,0,0,0.456727,0,0
26.9818,36.0045,3.68615,0.152665,0,0,0,0,0,0
23.6025,2.68572,5.18597,7.09294,0,0,0,0,0,0
12.165,19.11,11.6574,0.424158,0.0896601,0,0,0,0,0
13.8434,40.378,9.84274,2.99439,0,0.136967,0,0,0,0
19.5506,20.979,17.1834,0,0,0,0,0,0,0
25.5119,3.05277,3.30643,0,0,0,0,0,0,0
18.3923,15.0034,7.86759,0.589625,1.18643,0.328823,0,0,0,0
35.6119,12.7191,1.89473,0.20127,0,0,0,0,0,0
20.4614,29.491,6.40847,0.0082089,0,0,0,0,0,0
13.836,6.56513,1.38466,0.452164,0,0,0,0,0,0
17.7907,15.4411,1.44094,2.92,0.726726,0,0,0,0,0
26.0699,15.9507,0.863282,6.87853,0.944857,0,0,0,0,0
12.6205,17.9317,2.12945,4.60704,0.0302879,0.11941,0.0552056,0,0,0
2.3274,40.0763,0.231908,0,1.3816,0,0,0,0,0
23.3902,10.6862,7.68984,0.0558408,0,0,0,0,0,0
53.8397,25.0435,2.24973,2.28299,0,0.0302644,0,0,0,0
24.4221,17.5949,0.122239,0.308555,0,0,0,0,0,0
34.2191,15.6934,0.408116,1.28631,0,0,0,0,0,0
15.1826,15.3323,9.96745,1.00067,0,0,0,0,0,0
35.2108,23.0725,4.76899,0.95329,0.796696,0,0,0,0,0
35.6638,4.219,0.483786,2.36794,0.873064,3.90307,0,0,0,0
35.7469,23.5438,0.640018,0.324206,2.08335,0.430623,0,0,0,0
34.335,4.8324,6.56837,0.340031,0,0,0,0,0,0
26.966,7.849,3.56062,0.00158216,0,0,0,0,0,0
43.8403,22.6064,1.34401,0,0,0,0,0,0,0
14.9406,17.1761,10.1017,0,0.12662,0,0,0,0,0
6.59793,5.18478,20.4731,3.7891,0,1.67341,0.552829,0,0,0
55.8841,15.3751,8.33878,3.16698,7.04058,0,0,0,0,0
28.3999,13.3896,6.96158,1.11888,0,0.000247365,0,0,0,0
32.0043,11.9008,0.693963,0.481788,0,0,0,0,0,0
24.3371,4.50621,0.362224,1.34471,0.21263,0,0,0,0,0
45.2168,2.67761,0.987168,1.42839,0,0,0,0,0,0
18.888,10.0913,2.77656,0.00350779,0.0577351,0.0173063,0,0,0,0
8.79638,13.7397,9.94939,0.260192,0.69373,0.256421,0,0,0,0
6.65827,28.7006,0.334176,0.226247,0.648915,0.0117412,0,0,0,0
26.7233,10.7216,27.7609,10.5267,0,0,0,0,0,0
24.8868,2.44341,0.816454,0,0.0273088,0,0,0,0,0
1.68098,20.0061,7.99482,2.1374,0,0,0,0,0,0
38.2893,7.17862,0,0.438067,0,0,0,0,0,0
33.6365,10.5175,0,0,0,0,0,0,0,0
20.5669,3.15298,0.173342,0.579652,0,0,0,0,0,0
0.390179,17.2667,11.5499,3.54088,0.7658,0,5.90923,0,0,0
44.4551,20.6114,0,0.575465,0,0,0,0,0,0
10.8445,25.3928,16.5788,0.394052,0,0,0,0,0,0
20.1799,7.66206,5.70391,0,0.011832,0,0,0,0,0
17.8454,16.1742,0.855615,0.0473749,0,0.938165,0,0,0,0
32.5669,5.00416,16.2209,0.530229,0,1.3652,0,0,0,0
16.4003,4.4667,12.8489,0,0.180765,0.386995,0,0,0,0
11.6585,12.4142,18.4554,0.266755,8.02871,0.294238,0,0,0,0
15.1465,8.32368,1.71551,0.179915,0,0,0,0,0,0
44.1637,12.1394,0.0626228,0.709661,0,0,0,0,0,0
73.0414,5.14984,0.771232,3.29626,0.275397,0,0,0,0,0
21.9489,19.2163,4.17451,0.792788,0.381119,0,0,0,0,0
22.1138,12.0366,0.158765,8.27161,0.297841,0,0,0,0,0
14.5058,14.2392,0.736052,0,0.651855,0,0,0,0,0
22.6785,17.5619,7.17363,0.0797581,0,0,0,0,0,0
29.4761,20.7641,8.66198,0.211636,0.0320967,0.164759,0,0,0,0
15.4412,9.71089,7.26941,0.970987,0.349434,0.370848,0,0,0,0
28.43,9.94253,0,0.637582,0,0,0,0,0,0
7.58882,12.6338,27.9847,5.71128,0.601367,0,0,0,0,0
21.6348,11.0826,2.91884,7.74891,0,0,0,0,0,0
33.5246,1.89667,1.04176,0.479482,0,0,0,0,0,0
46.0655,15.6835,2.37564,0.244707,0,0,0,0,0,0
11.2545,8.93755,11.6034,0,0,0,0,0,0,0
15.6359,25.5452,5.81193,0.264927,0,0,0,0,0,0
5.45344,11.359,7.08159,2.88046,0,0,0,0,0,0
37.7937,2.6227,0,0.468538,0,0,0,0,0,0
43.3051,4.74386,11.8451,0,0,0,0,0,0,0
31.7529,9.75831,0.666175,0,0,0,0,0,0,0
16.46,8.55242,15.0763,3.55839,0,0,0,0,0,0
10.5416,8.15248,0.0632174,0.808327,0,0,0,0,0,0
34.1152,4.65377,0.769354,0.590313,0,0,0,0,0,0
23.0874,14.0582,2.15057,0,4.19935,0,0,0,0,0
28.9279,33.766,5.9391,4.41873,0,5.03563,0,0,0,0
26.1611,0.429988,3.26584,0.255066,2.40616,0,0,0,0,0
8.53829,28.5621,8.50953,0.881759,0,0,0,0,0,0
48.0358,9.88215,2.28228,0,0,0,0,0,0,0
8.46692,11.3532,12.4458,0.139676,1.63528,0.0214148,0.0922094,0,0,0
3.48994,23.6779,15.4473,4.3596,0,0,0,0,0,0
36.6317,16.9632,4.68484,0.191352,0.514659,0,0,0,0,0
34.1822,2.35774,4.85629,4.2488,0,0,0,0,0,0
27.5,3.07337,7.16594,4.57542,1.01702,0,0,0,0,0
37.6508,15.327,4.00308,0.0342233,0,0,0,0,0,0
19.5818,20.8686,4.58173,0,0,0,0,0,0,0
15.9718,0.639849,3.32567,0.145977,4.40508,1.36842,0.623354,0,0,0
14.6176,2.08236,3.08964,0.332391,0.353595,0,0,0,0,0
14.8995,13.4203,0.965269,3.93118,0,0,0,0,0,0
20.9227,11.0049,0.0918736,0.307842,0,0,0,0,0,0
28.0672,9.03542,0.854788,1.15819,0.0541475,0,0,0,0,0
17.1653,11.9128,1.00279,0.406348,0,0,0,0,0,0
44.0725,13.7382,6.84062,3.24014,0.0447039,0,0,0,0,0
13.4248,15.6721,4.44599,0.0591113,0,0,0,0,0,0
16.1512,3.72634,1.21904,1.56795,0.437656,0,0,0,0,0
37.9664,16.9245,0.966354,0.702232,0,0.0219424,0,0,0,0
26.0491,7.73674,1.89418,1.40043,0.160586,0,0,0,0,0
45.8772,4.53861,2.07272,0.440821,0,0,0,0,0,0
18.9432,2.42302,4.67505,5.13971,0.427424,6.88745,0,0,0,0
46.7964,19.3713,0.924652,1.78803,1.76498,0,0,0,0,0
23.9293,14.7161,0.264378,0.16004,0,0,0,0,0,0
16.6835,13.4002,1.65804,0,0,0,0,0,0,0
29.2949,5.43522,21.3228,0.091224,0,0,0,0,0,0
16.5296,14.0838,4.86111,3.54182,0,0.00864732,0,0,0,0
29.6013,0.260723,9.00745,5.17092,0,0.393401,0,0,0,0
36.225,13.0579,0,0.147906,0,0,0,0,0,0
26.4672,16.6045,0.224207,0,0,6.41571,0,0,0,0
15.32,23.5012,14.4249,2.08374,0,0,0.0316208,0,0,0
26.3018,14.1553,1.71285,0,0.096031,0,0,0,0,0
20.3772,21.9916,9.75146,0.0779961,0,0,0,0,0,0
29.0159,15.7058,9.6709,0,0,0,0,0,0,0
25.1441,14.2345,6.17818,0.298158,0,0,0,0,0,0
14.4153,7.14105,0,0.870908,0.538863,0,0,0,0,0
16.3295,9.9678,2.24089,5.60136,0.0685202,0,0,0,0,0
15.5775,10.0686,17.9505,1.63428,0.147418,0.555631,0,0,0.118959,0
