Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10
80.3131,67.2118,3.58731,0.530113,0.0040335,0,0,0,0,0
68.4376,24.6059,5.97343,0.75454,0,0,0,0,0,0
8.05584,39.5085,0.833457,0.0169582,0.0169535,0.00655031,0,0,0,0
2.90026,3.50197,6.61047,4.15589,49.0578,3.80842,13.5217,0.303398,0,0
3.04224,3.42364,3.90748,3.33178,2.89814,3.19628,23.2585,2.12573,0.0530682,0
3.25252,2.85618,3.06108,3.7832,2.84691,3.37334,2.92183,5.2548,5.48529,0.132682
2.84864,4.42395,3.10584,2.86123,3.8832,3.0614,3.07746,3.80499,3.09495,3.33185
7.68537,43.1656,2.00665,1.64024,2.63574,2.04572,0,0,0,0
3.17779,3.591,3.71702,3.82554,3.72801,24.2368,11.4117,0,0.65736,0
2.93604,0.801587,0.300517,0.246237,8.92576,13.5505,4.22755,0.0562717,0,0
6.27762,3.20847,4.05779,2.99056,4.31563,14.4675,2.24354,11.2455,2.5324,0.0918242
2.83846,6.57844,3.29169,3.59988,3.26112,3.85592,3.6896,3.27759,4.99661,0
3.95733,12.15,25.0137,1.16429,0,0,0,0,0,0
9.6903,0.441764,0.995583,0.598996,0,0,0,0,0,0
2.93053,3.05188,3.16295,2.61787,3.46997,5.28832,2.8972,6.43837,27.4689,0.964521
4.82099,2.37738,0.334886,0,0,0,0,0,0,0
4.98238,5.53618,0,13.3675,0,0,0,0,0,0
0.719328,0.48005,2.3399,0,0,0.196746,0,0,0,0
8.63717,6.3113,7.49566,29.545,2.19151,0.866516,0.525531,0.405013,1.32229,0.000129259
23.9415,27.2792,1.91371,0,0,0,0,0,0,0
3.88138,4.11407,3.78803,3.34586,7.12613,0.385794,0,0,0,0
2.80151,3.75583,3.50952,3.32952,14.9105,6.85513,0,2.71704,3.26913,0
8.94086,7.4563,12.6009,0,0,0,0,0,0,0
2.98526,3.28999,30.225,21.4452,1.1859,0,0,0,0,0
3.08238,3.42659,3.05593,4.20106,4.13695,5.26749,24.9705,0,0,0
7.63099,33.4417,9.78183,1.03524,6.25064,0,0,0,0,0
3.61938,3.31907,40.4678,15.9135,10.905,2.93126,0.479639,0,0,0
32.2786,7.00326,0.555064,6.70089e-06,2.45721e-06,0,0,0,0,0
3.01864,5.12023,10.8224,12.5076,0.893367,0,0,0,0,0
3.2585,8.1156,4.33086,5.07278,0.509898,0.0372069,0,0.48192,3.13908e-05,2.31932
5.35238,74.5233,0.802167,0.666608,0,0,0,0,0,0
15.7511,0.145655,0,2.00289,0.00963379,0,0,0,0,0
9.81126,24.2801,10.1173,1.93034,3.60529,44.5367,4.01258e-06,0,0,0
23.5363,4.93742,8.83149,0.908756,0.85509,0.290735,12.6516,0.18066,0,0
3.2376,3.50645,3.00847,3.76964,3.73073,3.09439,3.44878,11.5861,0,0
3.0769,3.03559,3.12449,3.63185,2.96904,3.42016,4.75691,4.50031,4.66011,13.2585
6.06967,12.3345,63.7516,0.0848068,0,0,0,0,0,0
8.92692,21.0339,0,0,12.191,0,0,0,0,0
47.5566,5.34806,0.66698,0,0,0,0,0,0,0
2.9296,2.83549,4.92845,2.99672,10.3254,55.9739,1.80985,0,0,0
16.4956,2.34823,0.191354,0.250522,0,0,0,0,0,0
3.17472,1.28545,7.00788e-05,0,0,0,0,0,0,0
29.3396,0.135951,0,0,0,0,0,0,0,0
3.17094,3.57109,3.2,33.7119,2.55182,3.33051,0,0,0,0
2.78444,4.64483,5.29974,67.651,5.33121,0.230006,2.16866,0,0,0
3.21062,3.3241,10.1837,42.0488,0.510224,0,0,0,0,0
8.6896,48.1037,24.4677,0,0,0,0,0,0,0
3.22213,2.63799,10.5402,0.74053,10.648,21.0955,0,0,0,0
0.260069,1.82819,18.6773,0,0.460595,0,0,0,0,0
3.392,3.21524,4.48031,44.3228,0,0,0,0,0,0
6.60927,7.86119,0.706742,11.3071,0,0,0,0,0,0
3.00708,0.71699,0,0,0,0,0,0,0,0
5.36659,4.86939,2.84514,6.3714,5.5939,1.94035,0,0,0,0
3.0484,4.13226,12.8634,13.8585,12.18,172.227,2.28859,0.0547465,0,0
49.0212,0.709226,5.45517e-05,0,0,0,0,0,0,0
3.11399,3.56331,51.1414,0.759918,3.50781,0.709736,0,0,0,0
3.57947,3.99895,4.93269,4.65378,19.8583,2.927,3.30501,1.74019e-05,1.19362,0.246079
6.85781,6.23308,4.88136,4.70625,0,0,0,0,0,0
6.67754,14.6924,0.624087,1.74366,0.000134366,0,0,0,0,0
11.6132,3.72834,3.30443,5.34983,35.5661,13.7806,0.0871338,0.24849,0,0
43.6187,2.44364,1.96832e-05,0,0,0,0,0,0,0
36.4614,33.6983,0.0786425,0,0,0,0,0,0,0
3.78649,3.48063,3.95561,9.48453,21.2773,0.362616,0,0,0,0
3.4079,2.98458,3.14505,3.26232,8.20664,20.1242,16.5734,0.476018,2.78526e-05,0
6.7151,7.7798,6.35101,23.0839,2.0291,0,0,0,0,0
3.32557,3.05674,2.9417,3.46114,4.47364,4.28295,10.6614,6.51355,7.85686,0.64239
3.33292,3.86669,3.0986,3.47617,3.37639,3.30978,3.06412,3.17827,0,2.81407
93.003,7.46851,57.3237,4.09602,0,0,0,0,0,0
3.59565,5.58995,23.813,18.8775,0.582196,0,0,0,0,0
22.1118,3.00449,16.7042,9.08463,0,0,1.3691,0.888896,0,0
15.9341,31.7385,16.8911,1.24406,0,0,0.475312,1.46526,0,0
31.3844,11.7539,1.38748,0,0,0,0,0,0,0
2.98261,2.72395,2.88776,3.94179,4.80054,21.9044,3.87054,3.77564,0.0354095,2.27799e-05
6.19951,3.43215,3.82168,7.92893,0.301254,0,0,0,0,0
7.00777,3.18978,48.1686,1.61264,0.294151,1.48708e-06,0,0,0,0
4.52538,5.44552,0.159155,0.000106474,0,0,0,0,0,0
3.17946,3.33373,2.90722,2.94739,2.86881,3.20523,2.98933,4.31884,3.2673,3.77855
3.20616,7.23117,5.71396,2.77448,12.1857,4.90158,15.1251,44.1027,0,0
4.30079,13.1247,35.5029,10.0075,0,0.205291,0.607237,0.241652,6.93362,0
8.69847,17.2768,3.62508,0.167338,3.29036,25.3262,0,0,0,0
3.05237,4.11104,17.7226,7.60295,11.7011,0.634562,0,0,0,0
3.79949,8.20814,3.20753,4.98055,9.77717,0.881637,0.00999226,0,0,0
12.8263,0.520581,0,0,0,0,0,0,0,0
3.0464,3.3344,3.0802,3.50223,5.80053,0,0,0,0,0
3.73326,4.69742,5.21121,1.02376,2.04579,0,0,0,0,0
3.04136,2.76831,3.60958,2.84793,3.92104,4.99878,1.20465,1.15024,8.00443,2.06314
11.5915,13.8039,2.1381,0,0,0,0,0,0,0
3.39046,76.3882,11.744,1.70247,1.23729,0,0,0,0,0
16.3085,11.1865,46.8767,5.61379,5.70576e-05,10.2301,0,0,0,0
4.15231,9.11909,14.2977,12.018,36.0333,0,0,0,0,0
3.35133,2.88887,3.82398,3.03706,9.50281,5.04192,1.5047,6.05945,0,0
26.1198,5.17714,3.07571,3.15816,0.000106165,0,0,0,0,0
29.1375,28.0131,3.37534,0.755948,0,0,0,0,0,0
4.39715,51.3117,9.77205,0,0,0,0,0,0,0
4.18007,1.55412,0.30915,0,0,41.8288,0,0,0,0
18.7685,8.89297,69.3361,0,0,0,0,0,0,0
3.44405,2.73976,5.34919,5.90069,27.6739,0.575933,0.726059,2.03217,0.106586,0
55.3259,22.5506,0.941457,0.0727891,0.199152,0,0,0,0,0
3.38019,28.8061,11.0408,2.01031,9.21962e-06,0,0,0,0,0
3.34183,3.32523,29.1156,6.39274,26.8723,0.048723,0,0,0,0
58.7177,14.81,1.80664,0,0,0,0,0,0,0
2.95487,5.20279,7.31921,2.97645,6.63842,3.33923,0.799081,2.02419,0,0
3.15202,2.98619,2.72936,3.31715,4.11429,4.00799,25.87,0.34558,0,0.263189
15.1216,9.57967,7.06024,0.288379,0,0,0,0,0,0
4.65422,13.1323,7.13046,74.0272,0.108929,1.33005,0.329353,0,0,0
3.18726,0.550842,0,2.2722,3.47287,0,0,0,0,0
27.1234,0.442155,0.445548,0.0617914,0,0,0,0,0,0
3.18244,3.61375,13.4693,10.6368,1.61844,6.8458,0,0,0,0
3.13571,2.98674,3.47795,2.78802,4.10344,4.27402,4.50512,5.92176,24.2105,4.00549
9.3112,29.9677,46.4215,0,0,0,0,0,0,0
3.77765,3.10935,3.36115,5.11265,3.83886,20.0632,23.7418,4.81725,1.05126,0
3.05906,3.79809,7.71079,10.1028,0.185136,0.274795,0,0,0,0
3.27484,6.27275,3.01815,4.34162,3.45481,20.2162,7.56145,1.79388,2.85923e-06,0
6.10204,4.1673,5.82814,3.56974,3.46159,2.87662,3.47751,2.52927,3.55705,3.33864
7.83408,48.1814,56.0073,9.59253e-05,4.0396e-05,0,0,0,0,0
6.34958,7.45863,0.658036,0,1.62296,0.994482,0,4.80747,5.07731,5.87713
12.7534,36.8915,1.55203,1.81146e-05,0,0,0,0,0,0
21.7092,5.36807,1.20564,0.939564,5.10419,2.55113,0,0,0,0
4.26521,4.15647,5.51245,60.8705,0.856364,0.832326,0,0,0,0
3.51637,4.86056,4.82925,0.109743,0,0,0,0,0,0
24.7238,18.6272,0,0,0,0,0,0,0,0
11.3498,1.50866,0,7.11625,0.84968,0.34021,0.742444,0.105467,0,0
5.15763,5.61831,25.9468,3.88672,0.092873,0,5.33587,0,0,0
8.32087,4.06766,17.1289,1.23077,4.75359,0.67472,0.633578,0,0,0
12.5351,29.7573,3.56666,0.464446,0,0,0,0,0,0
3.09214,28.8837,13.1134,0.866586,0.420444,0,0,0,0,0
11.5162,3.15978,2.32587,0,0,0,0,0,0,0
3.76464,3.59143,6.0614,4.10582,14.1084,32.1469,0.96855,0,0,0
2.96228,3.22661,4.56798,3.43292,12.7635,15.6151,4.54106,0,112.269,0.0237757
4.44655,4.0827,8.78595,15.8199,24.05,1.68002,0.000192818,0,0,0
93.9328,54.4404,3.51939,1.77037,0,0,0,0,0,0
3.45111,10.8746,14.2203,2.72143,8.96432,0,0,0,0,0
3.34378,3.62746,2.99231,3.71161,47.0744,1.25304,0.379214,2.73157,0,0
3.44055,2.69114,5.20451,34.9488,0,0,0.709872,0,0,0
7.20848,2.99312,3.74167,20.9913,1.26843,9.04858,0.0546725,0.00655011,0,0
4.17924,3.61086,3.44991,4.90705,15.5798,0.138337,0,0,0,0
23.7979,7.77437,10.9538,0,0,0,0,0,0,0
3.1968,14.9775,3.40231,3.33828,3.44704,6.865,3.96191,1.10178,0,0
17.263,2.29525,0.120993,0,0,0,0,0,0,0
16.6574,15.3371,13.2761,1.93021,56.9527,0,0,0,0,0
2.98718,5.23283,35.4612,12.5897,9.3924,1.0303,0.0604317,0,0,0
44.6728,3.32019,3.0483,1.37298,0,0,0,0,0,0
104.981,3.44973,0,0,0,0,0,0,0,0
23.7474,0.0679579,0.317124,0,0,0,0,0,0,0
3.65894,7.4898,0,0,29.4479,0,0,0,0,0
25.2233,33.6344,3.77328,1.7714,1.08497,0,0,0,0,0
3.64627,3.29576,2.79666,3.66222,3.00196,3.78662,3.10626,3.27039,3.77874,4.8397
3.02573,3.36865,6.83573,23.7833,0,3.83637,3.71421,0.29638,0,0
6.18112,55.9293,2.39726,0.321727,0,0,0,0,0,0
5.38799,12.4242,8.21834,1.03945,0,0,0,0,0,0
2.85865,3.87046,5.92556,31.3459,19.8422,0.350049,0.191219,0,0,0.149378
36.385,1.58085,2.19418,0.0359767,0,0,0,0,0,0
5.24952,0.000278508,2.32304,0.402048,0,0,0,0,0,0
12.6495,8.45292,0.230883,0.0542242,0,0,0,0,0,0
5.69326,3.43828,11.9298,7.08662,16.2086,28.4227,0.121538,0.140859,0.268846,0.0253863
2.78866,2.91935,2.91104,3.05075,4.0163,12.8875,0.0939743,8.50762,0.647966,0
3.51087,4.37691,9.13493,2.10569,0,0.369804,0.0283465,0,0,0
3.07894,3.10437,2.88402,3.26736,4.47083,3.72327,4.7937,9.66885,13.7623,3.65544
3.17224,3.3871,3.23455,3.66937,2.89762,2.86734,4.59634,21.1256,1.68655,0.00127059
14.9556,18.9161,2.6551,1.01059,0,0,0,0,0,0
3.4158,3.38439,26.2944,4.4789,1.56166,2.87203,13.0085,0,15.474,0.338184
0.626466,19.9712,4.21648,0,0,0,0,0,0,0
3.93646,3.17855,3.48677,3.0205,3.16482,33.555,5.81146,0,0,0
31.7313,2.87589,0,0,0,0,0,0,0,0
3.65595,24.7441,0.158137,2.42789,0.19253,1.3169,0.0108872,0,1.65859,0
40.0737,6.21442,1.23046,5.77183,3.69523,0,0,0,0,0
4.00288,23.2774,8.28047,7.71407,0,0,0,0,0,0
36.1497,9.22114,0.23037,0.905962,0,0,0,0,0,0
13.1676,44.8167,0.200111,9.43195e-06,0.494411,0,0,0,0,0
12.4048,5.48636,30.5093,39.5056,1.65966,0.82297,0,0,0,0
41.4744,0.969291,2.5011,1.09925,0,0,0,0,0,0
26.2838,10.5461,0,0,0,0,0,0,0,0
2.00813,0.741237,0,0.161485,0,0,0,0,0,0
52.0286,0.786803,1.09929,1.39055,0.109481,0,0,0,0,0
7.17001,7.26423,8.37991,13.8698,0,0,0,0,0,0
36.8791,4.2423,0.760363,1.47908,69.9358,0,0,0,0,0
2.65542,3.55231,3.03652,78.6456,2.87662,1.51662,0,0,0,0
9.92637,4.51176,8.9259e-07,0.187219,10.116,0,0,0,0,0
3.19229,7.25867,5.53069,10.2422,0.601457,0,0,0,0,0
12.1909,6.59999,5.01408,3.83561,0,0,0,0,0,0
3.42688,4.69812,1.09543,0.233323,16.6027,0,0,0,0,0
7.16534,8.10823,25.5702,0.616254,45.611,1.73063,0,0,0,0
6.06489,0.765918,21.4643,10.506,3.59799,0.920927,0,0,0,0
3.53347,12.7179,4.30029,54.8116,4.17942,1.09259,0,0,0,0
3.43757,2.73475,3.02329,4.36496,12.0545,7.37284,3.28745,0.394481,0.120991,0
5.36486,5.65411,5.94508,8.01005,3.8791,0.140838,0.0414342,0,0,0
3.83809,4.12039,4.38478,3.45166,3.05933,4.17471,3.16997,3.06462,6.97482,17.2602
17.0995,1.25703,2.01463,0.230043,0.17678,0,0,0,0,0
47.2901,2.10264,3.15878,0,0,0,0,0,0,0
3.40358,2.74271,40.2296,5.28106,11.5655,0,0.0822099,0,0,0
8.43372,1.18165,0,0,0,0,0,0,0,0
3.14672,2.85408,37.9863,0.339949,0.0112116,0,0,0,0,42.7563
46.8368,32.3308,3.82078,0.00572908,0.27927,0.469518,0,0,0,0
11.6711,2.90309,5.19025,1.8398,1.27073,0,0,0,0,0
3.26937,3.21176,5.85684,1.95726,0,0.0213075,0,0,0,0
46.9109,0.295542,0.408439,0.679349,0.0974663,0,0,0,0,0
8.88821,2.95317,3.47488,9.56289,20.4207,0.90969,1.82667,0.0154104,0,0
2.66044,3.02586,3.25408,2.90937,2.80067,4.16993,7.50907,7.50327,29.2153,0.256564
6.55208,2.78519,11.4238,3.61638e-05,0.481881,0,0.362951,0,0,4.9971
112.749,0.439288,0.210947,0.157656,0,0,0,0,0,0
14.305,2.69081,2.771,0,0,0,0,0,0,0
2.8565,5.37891,11.6005,5.92623,5.74422,0.382024,0.123952,0,0,0
55.1913,2.83432,0,2.4267,0,0,0,0,0,0
3.93083,17.2283,3.08089,1.60837,3.69897,0,0,0,0,0
3.38104,9.25337,56.483,29.3914,0.443864,0,0,0,0,0
47.7167,0.354319,0,0,0,0,0,0,0,0
58.9695,5.37221,1.72235,0.199791,2.04699e-05,0,0,0,0,0
11.693,2.45833,0.082828,0.105959,0,0.0770352,0,0,0,0
46.4554,22.3184,1.1816,0,0,0,0,0,0,0
3.61311,18.0434,5.49872,0.629515,10.4674,0.00526555,0,0,0,0
42.1605,9.2723,0.883619,0,0.723265,0.0693138,0,0,0,0
34.3393,11.0536,1.33748,0.774029,0.146807,0,0,0,0,0
3.57076,3.14782,3.60122,4.9847,3.6788,43.4433,17.9376,0,0,0
28.2022,26.9203,4.48004,0.00297895,0.260789,0.0207919,0,0,0,0
3.08709,20.5293,64.1692,13.4495,6.86667,0.381895,0,0,0,0.231193
3.06017,3.67042,9.79164,4.3295,7.03584,9.82795,0,0,0,0
3.3507,28.3086,4.01735,3.60493,1.10454e-05,0,0,0,0,0
3.43786,4.28654,3.4711,3.49587,3.45042,4.79923,3.61809,3.04256,2.95431,3.78282
14.1606,4.88384,22.2974,12.1478,0.380805,0.213481,3.17987,0.237963,1.15786,8.4817
2.97029,5.54052,4.36056,4.03143,2.96342,2.85452,3.39909,3.11862,3.20803,3.91646
3.20963,3.11992,3.82198,3.5566,3.87888,3.18576,7.72257,0.892057,4.79811,5.23964
5.3035,9.05889,6.12326,1.45419,3.58882,0.000326774,0,0,0,0
3.41096,5.13127,4.53202,6.33054,39.1297,8.28046,10.6793,0.603142,0.0780694,0
14.9358,47.5455,12.6476,1.93119,0.075945,0,0,0,0,0
6.46507,57.1504,1.50587,5.06979,0,0,0,0,0,0
3.73285,3.62563,13.0832,20.8932,28.3425,1.50094,0.428534,0.607461,0,0
2.81554,3.34499,3.4314,3.58888,3.31237,32.8901,11.1742,5.43394,0,0
5.13916,4.6158,7.27465,43.0508,2.16872,3.4524,0,0,0,0
7.60339,10.2111,0.524524,0.351054,0,0,0,0,0,0
4.23378,3.10514,3.53224,3.70144,30.5973,1.50128,0.0759393,0.184909,0,0
5.12406,6.7117,2.22989,10.607,0.578009,0,0,0,0,0
3.41226,4.20433,10.2797,5.15627,7.00155,4.86943,3.38177,0,0,0
3.2209,3.23999,3.07569,3.24272,3.92617,5.26886,109.193,6.01927,0.885424,1.4032
16.6521,3.85677,16.0892,19.0751,0,0,0,0,0,0
3.28628,3.40419,3.0507,3.49538,4.92885,3.7873,3.42448,4.86621,4.747,0.160341
27.7246,11.5778,48.6651,3.39104,0.186724,0,0,0,0,0
4.4532,3.51148,21.887,41.1236,3.35964,0,0,0,0,0
4.92348,0,39.7154,0.355982,0.105178,0,0,0,0,0
0.169746,0.39581,0.0968632,23.0808,1.07213,3.45547,0.682429,0,0,0
28.5966,19.5223,3.20887,1.35936e-05,0,0.0940934,0.345807,0.0709906,0,0
2.66667,13.3396,1.87938,0.499641,0,0,0,0,0,0
17.5467,22.1898,25.789,0.0554522,0,0,0,0,0,0
39.4968,5.77155,0.648181,0.255529,0,0,0,0,0,0
2.91045,22.1619,0,9.69029,0.0440727,0,0.131354,0,0,0
3.27174,3.07746,3.95708,6.02473,8.91174,25.018,0.0215631,0,0,0
3.25945,11.1898,22.649,2.06497,1.04783,0.747509,0,0,0,0
3.08508,3.45383,3.16151,5.35615,28.0804,0.500982,0,0,0,0
3.16499,4.05862,3.33038,3.46899,3.26334,4.84523,19.4564,1.66599,1.50362,0
5.99589,6.37587,3.21417,3.35958,2.93852,3.51031,2.9402,4.78007,4.34494,3.7458
4.21567,4.32952,0.580871,0.51098,0,0,0,0,0,0
12.388,15.1942,1.13817,0.0270624,0,0,0.515009,1.60068,0.405057,0
5.83065,0.148701,0.837852,0.697719,0.648608,0.484946,0.0458878,0,0,0
3.14424,3.11567,9.69464,4.8263,13.8152,6.93454,7.12997,12.6818,0,0
41.1306,0.40556,0.708819,1.83093,0,0.0419291,0,0,0,0
2.82808,9.69093,24.1043,3.53985,1.24765,1.68775,0,0,0,0
11.0533,8.33459,0.273311,1.63372,0,0,0,0,0,0
3.24201,4.28725,4.981,9.38601,23.7918,0.0249177,0,0,0,0
2.99063,3.77,2.79915,2.98664,2.97766,5.98588,0.773932,2.25584,0.437731,0
16.2928,0.00131909,2.54167,0.0408437,0,0,0,0,0,0
3.04584,8.28533,18.5326,5.91153,0.825509,0.0403119,0.182294,0,0,0
13.0552,2.84402,21.6453,0.421921,1.66987,0,0,0,0,0
2.82919,3.04958,6.16643,2.86344,2.99157,6.21983,4.38251,5.3664,2.92031,3.13424
8.53281,8.88942,14.1481,18.5753,0.612967,1.26253,0,0,0,0
3.05512,3.3694,3.32314,7.69946,7.39553,16.2154,0,0,0,0
7.35996,3.19531,5.40104,4.71296,13.5335,31.8674,0.88167,1.39517,1.31326,0
10.27,23.0997,0.32145,4.99695,0,0,0,0,0,0
4.30712,4.99062,3.7971,3.19145,3.42561,3.81676,3.95825,2.86591,0,0
3.8572,4.32008,4.98704,12.0011,0,0.169405,0,0,0,0
10.0737,14.1828,4.16987,6.99178,3.26472,0.705637,2.10321,0.107053,0,0
6.72109,7.65167,24.9178,9.69745,0,0,0,0,0,0
3.42014,3.73847,4.37468,12.2924,32.7241,18.704,0,0,0,0
3.21972,52.4108,0,0,0,0,0,0,0,0
11.6578,61.4893,5.89617,0.714335,0.535261,0,0,0,0,0
2.87485,3.53834,1.98304,11.4518,2.88282,0.538171,1.24942,0,0,0
53.8355,0.281473,0,0,0,0,6.22084,26.3265,0.798891,0
22.182,5.47508,41.9814,0.230162,0,0,0,0,0,0
31.8521,2.32821,1.6049,1.55433,0.296619,0,0,0,0,0
17.6968,15.3161,0.186856,0.000712868,0,0,0,0,0,0
17.4928,20.9301,17.0725,1.3901,0,0,0,0,0,0
8.71302,5.27862,0.340261,0,0,0,0,0,0,0
2.91573,3.0423,3.52119,3.09824,3.47182,3.90492,3.44757,3.37185,3.90894,3.86632
3.35613,3.85814,3.38067,3.65521,6.27831,4.19065,3.39908,3.94813,4.23474,1.40587
2.82346,3.99635,3.0389,3.15056,15.6119,5.61055,0,0,0,0
2.69335,2.72263,0.0568454,0.30673,0.209246,0.0561563,0.00677494,0,0,0
16.5202,14.8534,10.0758,5.7243,0.14813,0.329237,0.00303325,0,0,0
5.32023,3.44637,3.23581,4.86018,3.05925,3.13381,4.36813,11.2709,2.48122,1.11689
10.1032,10.4833,9.88246,5.06118,0.926543,0.323892,0,0,0,0
2.82247,4.87505,8.45873,4.49547,3.19892,3.88185,3.74816,3.05349,2.91443,4.46395
2.80682,3.69717,2.92965,3.26417,3.02002,3.10161,3.56865,3.31536,19.2588,8.71194
3.24222,2.82432,3.83866,4.04563,5.46862,4.2397,3.33621,4.00876,5.23023,3.83949
4.76935,4.50811,50.5716,2.51728,1.29419,1.01558,0.478842,0,0,0
3.05311,3.59981,3.14725,30.1532,4.43659,6.79042,0.805716,0,0,0.770459
4.75702,4.16447,9.33071,9.12042,1.93483,10.4986,1.24793,0,0,0
1.19285,0.231965,0.32201,0,0,0,0.603816,8.49699,28.0659,0
3.07718,6.44287,0,0,0,0,0,0,0,0
7.20963,4.73786,29.6577,0.273296,0.280573,0.0157694,0,0,0,0
2.97587,3.48502,3.07021,2.83051,4.60626,10.6841,2.89154,27.2889,0.525959,0
3.07418,3.07071,3.08148,3.9703,3.80888,3.30822,4.32196,6.73515,3.83394,10.9282
21.939,7.70968,1.85857,0,0,0,0,0,0,0
3.92177,7.24823,17.0134,0,0,0,0,0,0,0
4.20276,3.09088,3.71696,3.16471,4.38351,2.1501,3.52708,5.34234,0.837348,0
2.98327,3.59861,3.54562,4.63189,4.38986,2.79936,30.8698,17.0346,0.223055,0
16.539,2.92066,2.63202,0,0.554237,0,0.321599,0,0,0
2.83932,4.45675,3.40768,5.36514,8.99667,4.43902,0.501209,3.50106,0.0589601,0
2.87862,5.69734,11.5777,5.30444,5.04962,1.24143,0,0,0,0
3.30137,3.02987,4.76743,4.04098,0.205295,17.2602,0.120031,0.203853,0,0
3.27348,3.76073,5.0494,5.438,15.5828,16.13,1.22963,0.0278039,0.670485,0
2.69644,4.69626,5.04318,3.04856,3.22681,2.79518,4.94579,14.6165,1.93942,0.712165
3.13213,4.40304,5.82967,8.78917,0.117483,0.111015,0,0,0,0
3.25861,5.68648,3.43155,2.82117,3.94534,2.74111,3.02596,3.06528,2.90748,4.32618
15.4393,0.590571,0,0,0,0,0,0,0,0
5.65278,4.52086,3.789,3.88902,3.49588,0,0,0,0,0
3.70963,6.50128,3.18176,5.54823,3.73941,14.0192,10.5325,2.67017,0.916052,2.10067
8.02352,5.11013,14.6289,3.26559,11.0391,2.94496,0.0214914,0,0,0
3.9068,4.25739,3.81172,3.42242,4.62879,5.98095,5.43131,17.8256,4.18509,0
39.0646,2.31853,1.21204,2.12569,0,0,0,0,0,0
2.95282,2.88193,5.48825,3.27993,3.26673,5.85995,4.55498,8.15893,12.6276,11.1295
2.9892,3.11182,4.04662,4.15577,33.259,4.72469,0.556456,2.55641,0,0
27.8086,0.64805,0,6.37652,0.172728,0,0,0,0,0
3.09432,5.6665,27.5641,0.912403,2.40551,0,0,0,0,0
4.1627,8.0615,18.8015,3.79574,0,0.57511,0,0,0,0
3.2345,3.23297,4.85027,26.8983,4.79931,0.0930985,0,0,0,0
46.3513,7.55415,0,0,0,0,0,0,0,0
3.33274,4.00241,5.57758,4.16924,2.96943,3.84606,13.1474,6.50271,1.33193,0.126275
3.25828,3.82752,2.93884,2.89762,3.27236,3.14346,3.04966,5.49532,5.83319,0.715042
3.47291,2.23061,0.848572,0,0,0,0,0,0,0
0.771444,1.66561,0,0,0,0,0,0,0,0
14.7911,0.00740923,0.766768,0,0,0,0,0,0,0
3.85977,8.87181,134.576,3.64009,0.611325,1.18799,0.638239,0,0,0
7.58901,3.9797,4.3712,3.26302,3.24304,5.07086,53.6774,57.8922,0.362649,0.0045854
69.2364,0,0,0,0,0,0,0,0,0
47.8994,8.2089,0.643432,0,0,0,0,0,0,0
15.803,1.30505,0,0,0,0,0,0,0,0
3.56269,2.65126,4.28259,5.66398,29.2865,15.3822,1.43592,0.211886,0,0
25.8997,8.9999,1.36888,1.42773,0,0,0,0,0,0
14.7995,6.22673,8.35888,29.567,0,0,0,0,0,0
16.8041,21.7215,0.409117,0,0,0,0,0,0,0
3.2225,3.32865,1.53857,1.3361,0,0,0,0,0,0
4.14333,3.4761,3.08898,3.52682,24.0925,19.7531,19.8873,2.01045,0,0
9.54572,81.5939,1.22713,4.36025,2.66653,0.78561,2.47396,0.00273581,0,0
6.90876,24.7181,1.70077,7.8707,0,0,0,0,0,0
6.00116,3.90271,18.5357,20.2881,4.45073,0.371472,0,0,0,0
37.9108,0,0,0,0,0,0,0,0,0
26.2344,6.41912,0.0180995,0,0,0,0,0,0,0
3.23156,3.07233,4.58901,2.87001,2.76127,2.96944,3.14247,4.78669,3.58098,3.68258
4.8645,11.9611,17.7634,21.1135,1.1189,0,0,0,0,0
3.28362,0.713734,34.4308,2.08541,0.137914,0,0,0,0,0
3.62767,3.88078,0.833623,15.8432,0.502261,0,0,0,0,0
3.10088,11.3017,8.0697,0.344087,0.000113133,5.36244e-05,0,0,0,0
3.10736,3.09163,7.4738,33.491,0.766594,1.73406,0.000644893,0,0,0
7.16189,0.168877,0.558038,0,0,0,0,0,0,0
2.86418,3.77632,4.0207,2.92365,7.63379,1.53471,4.94961,0.0943518,0.000906392,0
8.23079,43.0279,0.618559,1.04332e-05,1.38182,0.121945,4.92508,0.0718481,0,0
0,0,0.80738,1.51856,0.379832,0.134221,0,0,0,0
3.15355,3.42259,6.01775,38.2425,2.31288,4.67705,0.223891,0,0,0
8.99695,7.24134,0,0,0,0,0,0,0,0
9.52693,6.85206,4.83518,2.999,0.400467,0.217269,3.32805,0.193211,5.97082e-06,0
4.01934,3.12784,3.98247,4.09507,32.6886,11.7396,5.28894,0,0,0
11.5148,38.0863,8.11898,0.0293149,0,1.40109,7.79882e-05,0,0,0
14.2685,11.02,9.50319,0.74607,0,4.79781,0.52254,1.09528,0.473385,0
5.62406,4.77995,15.1334,0,0.476107,3.46455,0.132696,0.252864,0,0
4.34839,11.1199,4.30786,0.29774,0,1.42799,0.318007,6.75911,0,0
27.0076,3.55914,0.692727,1.10034,0.0065235,0,2.18351,0,1.89455,0.65735
19.8721,74.4332,14.1933,0.36797,0,0.686312,0.34864,0,0,0
